year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2013,60-64,2,2,1,946.435916618076,245655.504866613,0.00385269573800911
2013,60-64,2,2,2,1076.13744657523,1846128.87294627,0.000582915668751668
2013,65-69,1,1,1,2060.38298289758,363805.968850402,0.00566341170654299
2013,65-69,1,1,2,1283.1982179381,871281.815049089,0.00147277057293547
2013,65-69,1,2,1,1912.43824808838,179838.426288485,0.0106342025314466
2013,65-69,1,2,2,2661.33834924107,1134213.78981203,0.00234641685116713
2013,65-69,2,1,1,1409.17071513071,428646.984724611,0.00328748542588267
2013,65-69,2,1,2,606.108594334849,958463.114248447,0.000632375503370427
2013,65-69,2,2,1,1365.98597343495,255173.927912882,0.00535315651017964
2013,65-69,2,2,2,1257.02600279131,1373888.97311406,0.000914940018728101
2013,70-74,1,1,1,2183.50724660983,282061.406100544,0.00774124782541677
2013,70-74,1,1,2,1043.4459408578,572599.689938915,0.00182229567914909
2013,70-74,1,2,1,2262.41461233063,160257.83104045,0.0141173420209311
2013,70-74,1,2,2,2594.27053916842,794674.072920089,0.00326457176290599
2013,70-74,2,1,1,1704.63700081036,347567.693897939,0.00490447481379243
2013,70-74,2,1,2,536.954232357746,638414.229773154,0.000841074975018243
2013,70-74,2,2,1,1907.98340936318,239839.671772365,0.00795524524889305
2013,70-74,2,2,2,1328.13130853919,1028104.40455654,0.00129182532693463
2013,75-79,1,1,1,2005.1166390224,215677.276835085,0.00929683770328567
2013,75-79,1,1,2,777.494206967868,342782.621138408,0.00226818443824763
2013,75-79,1,2,1,2346.65110907944,139070.980474725,0.016873765476227
2013,75-79,1,2,2,2345.3488609612,543467.121551783,0.00431553035676644
2013,75-79,2,1,1,1846.87118628457,279237.504099928,0.0066139797096297
2013,75-79,2,1,2,471.431354703775,394702.341138259,0.00119439715848718
2013,75-79,2,2,1,2403.64238525268,225846.902049507,0.0106427954664872
2013,75-79,2,2,2,1548.15246103909,772599.252712305,0.00200382339952325
2013,80+,1,1,1,3572.30017496169,264765.01516586,0.0134923421537542
2013,80+,1,1,2,975.773090336336,301622.954487655,0.00323507569904224
2013,80+,1,2,1,4510.32830000684,179749.649940496,0.0250922786303057
2013,80+,1,2,2,3817.32175676177,527972.380405989,0.00723015426266505
2013,80+,2,1,1,4251.78138522804,394303.438768117,0.0107830187799312
2013,80+,2,1,2,863.761655595108,376592.589180379,0.00229362361451406
2013,80+,2,2,1,7108.92313476262,354771.960240407,0.0200380073158694
2013,80+,2,2,2,3961.52960092895,926054.011811098,0.00427786020081197
2014,00-04,1,1,1,3.00544360615032,4057153.49323447,7.40776411629992e-07
2014,00-04,1,1,2,0,0,0
2014,00-04,1,2,1,2.00362907076688,3394536.50676553,5.90251148212287e-07
2014,00-04,1,2,2,0,0,0
2014,00-04,2,1,1,2.00129106936159,3825462.17682759,5.23150138951638e-07
2014,00-04,2,1,2,0,0,0
2014,00-04,2,2,1,0,3292917.82317241,0
2014,00-04,2,2,2,0,0,0
2014,05-09,1,1,1,3.00544360615032,4477329.66953096,6.71258055131143e-07
2014,05-09,1,1,2,0,81448.7323778904,0
2014,05-09,1,2,1,1.00181453538344,3064202.22426452,3.26941390307194e-07
2014,05-09,1,2,2,0,55164.3738266216,0
2014,05-09,2,1,1,1.00064553468079,4231141.79877147,2.36495391142726e-07
