year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2015,70-74,1,2,1,357.616840908797,156881.342828618,0.00227953709766157
2015,70-74,1,2,2,344.799032990919,840510.555030173,0.000410225702613029
2015,70-74,2,1,1,193.479764959033,339112.906526892,0.0005705467448603
2015,70-74,2,1,2,73.1750393114293,725826.387987534,0.000100816173843332
2015,70-74,2,2,1,144.419000464181,233578.713695227,0.000618288362751317
2015,70-74,2,2,2,178.926195265357,1100151.99179035,0.000162637705153975
2015,75-79,1,1,1,390.695814915228,214286.74568014,0.00182323836070762
2015,75-79,1,1,2,154.490828773669,395364.029825159,0.000390755903722422
2015,75-79,1,2,1,356.157643331557,138172.918896409,0.0025776226352906
2015,75-79,1,2,2,319.789433273052,582392.305598294,0.000549096253846506
2015,75-79,2,1,1,224.968291397342,274849.783645918,0.000818513620105894
2015,75-79,2,1,2,62.279357505479,451848.013068857,0.000137832535950508
2015,75-79,2,2,1,244.347371478362,222469.727087794,0.00109833987157243
2015,75-79,2,2,2,132.404979618817,842434.476197431,0.000157169469388841
2015,80+,1,1,1,455.211379873689,265388.914494282,0.00171526147104195
2015,80+,1,1,2,122.221137609922,352115.556517938,0.000347105191314363
2015,80+,1,2,1,537.762157623075,180173.216799629,0.00298469532361806
2015,80+,1,2,2,351.965986376174,575061.312188151,0.000612049496143145
2015,80+,2,1,1,372.311652268553,395823.238328668,0.000940600794032734
2015,80+,2,1,2,86.4966464866336,440292.346399763,0.000196452759612812
2015,80+,2,2,1,507.065199350532,356139.390032432,0.00142378297246018
2015,80+,2,2,2,282.126501894281,1030605.02523914,0.000273748424454671
2016,00-04,1,1,1,0,4186782.75793243,0
2016,00-04,1,1,2,0,0,0
2016,00-04,1,2,1,0,3340440.24206758,0
2016,00-04,1,2,2,0,0,0
2016,00-04,2,1,1,0,3955281.55848284,0
2016,00-04,2,1,2,0,0,0
2016,00-04,2,2,1,0,3232607.44151717,0
2016,00-04,2,2,2,0,0,0
