year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2003,10-14,2,1,2,0,0,0
2003,10-14,2,2,1,1117.26796517864,4110083.45926844,0.000271835834053236
2003,10-14,2,2,2,0,0,0
2003,15-19,1,1,1,8634.8566659119,4773371.16230502,0.00180896401564177
2003,15-19,1,1,2,188.259956378893,25572.0599685692,0.00736193942178632
2003,15-19,1,2,1,6169.41970871167,4232741.4801075,0.00145754701479075
2003,15-19,1,2,2,338.726135393018,106770.297618917,0.00317247533206281
2003,15-19,2,1,1,2172.13990557295,4491954.24200876,0.000483562340252512
2003,15-19,2,1,2,76.079239008631,37144.6614205121,0.00204818770986612
2003,15-19,2,2,1,1882.96533222285,4322275.67183897,0.00043564211891689
2003,15-19,2,2,2,172.549314251738,157807.424731763,0.00109341695769406
2003,20-24,1,1,1,12996.1918499699,4223825.01958443,0.00307687742501431
2003,20-24,1,1,2,413.117541977354,177259.707383751,0.00233057781756907
2003,20-24,1,2,1,8829.58816898162,3587963.05849463,0.00246089160479991
2003,20-24,1,2,2,955.377079508601,672213.214537194,0.0014212411461836
2003,20-24,2,1,1,2365.77749735091,3936609.75203728,0.000600968256029586
2003,20-24,2,1,2,185.802430394519,246413.101080185,0.000754028213516365
2003,20-24,2,2,1,2085.94117009371,3608313.93434317,0.000578093039588425
2003,20-24,2,2,2,461.195431700045,903999.212539363,0.000510172382124683
2003,25-29,1,1,1,11567.1285969515,3511423.13365717,0.00329414261872344
2003,25-29,1,1,2,432.214826600479,191471.909347193,0.00225732760525592
2003,25-29,1,2,1,8209.93928059714,3115868.75477242,0.00263487968420441
2003,25-29,1,2,2,808.766358918399,653893.202223216,0.00123684778518666
2003,25-29,2,1,1,2695.33181570189,3363192.4375747,0.000801420634034721
2003,25-29,2,1,2,199.41205671051,257096.126484989,0.000775632287568334
2003,25-29,2,2,1,2424.47201074712,3222299.53292684,0.000752404295743717
2003,25-29,2,2,2,517.340867720762,852482.90301348,0.000606863628457521
2003,30-34,1,1,1,10774.4562978981,3056529.08745269,0.00352506257575894
2003,30-34,1,1,2,438.386646405569,172814.971509134,0.00253673997442055
2003,30-34,1,2,1,8720.34552891176,2861164.31358231,0.00304783108314163
2003,30-34,1,2,2,752.535536389765,575485.627455862,0.00130765305072277
2003,30-34,2,1,1,3309.54044117526,2984691.46457965,0.00110883837758465
2003,30-34,2,1,2,211.211877401637,230510.940571935,0.000916277018685474
2003,30-34,2,2,1,3070.17424976822,3008659.94207473,0.0010204457495622
2003,30-34,2,2,2,440.610541011513,747410.652773687,0.000589516003520126
2003,35-39,1,1,1,11672.9438365258,2807779.78649097,0.00415735731580078
2003,35-39,1,1,2,460.88808973072,163080.333274212,0.00282614145113229
2003,35-39,1,2,1,10430.7989552082,2780110.40744533,0.00375193694727871
2003,35-39,1,2,2,972.03926860066,575564.472789492,0.00168884515037845
2003,35-39,2,1,1,4367.86281426688,2768567.98200977,0.00157766139124969
2003,35-39,2,1,2,247.081077952075,211324.493982467,0.00116920226943771
2003,35-39,2,2,1,4312.00617606843,2971066.53217062,0.00145133275521708
2003,35-39,2,2,2,691.037816966046,727665.991837146,0.000949663478461285
2003,40-44,1,1,1,12747.9124680119,2466742.85700604,0.0051679129957974
2003,40-44,1,1,2,528.072295363752,143955.314573945,0.00366830705018883
2003,40-44,1,2,1,12587.3837028304,2515665.60043527,0.00500359972352943
2003,40-44,1,2,2,1522.23003032298,530063.227984743,0.00287178953369464
2003,40-44,2,1,1,5745.97906640868,2457747.27678571,0.00233790476371655
2003,40-44,2,1,2,280.892630176067,174847.062861389,0.00160650471091268
2003,40-44,2,2,1,6051.39642882651,2762982.93587734,0.00219016786178775
2003,40-44,2,2,2,957.24328504845,639423.72447557,0.00149704061392708
2003,45-49,1,1,1,13718.7007747141,2014978.700719,0.00680836019250171
2003,45-49,1,1,2,662.863930505134,118899.936559164,0.00557497295362555
2003,45-49,1,2,1,15635.4265359405,2147145.47869491,0.00728195955564415
2003,45-49,1,2,2,2087.62301453447,462068.88402693,0.00451799090287327
2003,45-49,2,1,1,7273.29867066174,2019636.33516164,0.00360129125428891
2003,45-49,2,1,2,382.975291034622,138110.250813102,0.00277296789181046
2003,45-49,2,2,1,8165.66961963978,2400809.11737292,0.00340121568205932
2003,45-49,2,2,2,1171.4390164261,525096.296652336,0.00223090321507581
