year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2000,35-39,1,1,2,3.1399413862535,116780.113288496,2.68876377820985e-05
2000,35-39,1,2,1,57.65415453067,2804824.49192541,2.0555351929023e-05
2000,35-39,1,2,2,10.4825735510309,497647.712803818,2.10642454116198e-05
2000,35-39,2,1,1,46.7095936803662,2569776.36790838,1.81765208302482e-05
2000,35-39,2,1,2,6.44270257660223,142768.334870602,4.51269714845492e-05
2000,35-39,2,2,1,45.4073452872232,3039829.06584649,1.49374666481711e-05
2000,35-39,2,2,2,14.5303504919114,614445.231374526,2.36479180730343e-05
2000,40-44,1,1,1,80.1454899490579,2198223.64889623,3.64592065003488e-05
2000,40-44,1,1,2,5.11566957121646,106691.855835396,4.79480793652038e-05
2000,40-44,1,2,1,147.369092631068,2433535.20659581,6.05576168496109e-05
2000,40-44,1,2,2,17.5439395989366,468928.28867257,3.74128412013691e-05
2000,40-44,2,1,1,46.2590331239123,2193009.85982475,2.10938555139962e-05
2000,40-44,2,1,2,1.77919358168894,116369.495767936,1.52891749676135e-05
2000,40-44,2,2,1,84.677552159026,2690678.31276133,3.14707082438721e-05
2000,40-44,2,2,2,11.3989012521766,529910.331645983,2.1511000204072e-05
2000,45-49,1,1,1,159.319074005294,1779473.8082932,8.95315644786622e-05
2000,45-49,1,1,2,8.65864532637465,86989.3694578988,9.95368213418913e-05
2000,45-49,1,2,1,249.771363898479,2022985.52352962,0.000123466708482762
2000,45-49,1,2,2,27.5609780853494,390440.298719273,7.05894810954587e-05
2000,45-49,2,1,1,67.3299116016683,1779547.19180338,3.78354178589872e-05
2000,45-49,2,1,2,7.27890936234251,90780.9141521254,8.01810538076863e-05
2000,45-49,2,2,1,112.995725500182,2276280.37250065,4.96405130340107e-05
2000,45-49,2,2,2,24.5642881522134,411489.521543839,5.96960235100333e-05
2000,50-54,1,1,1,222.73559785258,1417004.46075331,0.000157187647619803
2000,50-54,1,1,2,14.7263205191788,61254.0330109362,0.000240413892690945
2000,50-54,1,2,1,314.051748381805,1680039.68031867,0.000186931149341803
2000,50-54,1,2,2,34.8946387090895,287494.825917084,0.000121374840739407
2000,50-54,2,1,1,91.1258356058595,1447301.72267623,6.2962569710314e-05
2000,50-54,2,1,2,3.64503342423438,56767.8616608889,6.42094543917916e-05
2000,50-54,2,2,1,124.266047726094,1916346.29543203,6.48452985884158e-05
2000,50-54,2,2,2,32.1629770585185,272456.120230858,0.000118048282531756
2000,55-59,1,1,1,214.486510948905,1096559.88956741,0.000195599449687622
2000,55-59,1,1,2,11.5492736664795,36402.6161995878,0.000317264935112281
2000,55-59,1,2,1,442.357856282508,1331359.24190416,0.000332260326408843
2000,55-59,1,2,2,45.1031539739027,186232.252328837,0.000242187663038422
2000,55-59,2,1,1,69.0472066315244,1165125.8070696,5.92615889310568e-05
2000,55-59,2,1,2,25.1080751387361,29117.3132311226,0.000862307416190408
2000,55-59,2,2,1,163.049390382646,1568472.17686474,0.000103954276516763
2000,55-59,2,2,2,0,151928.702834534,0
2000,60-64,1,1,1,320.648623675768,905824.213506539,0.000353985485146731
2000,60-64,1,1,2,3.48531112691052,21155.2797328527,0.00016474899745703
2000,60-64,1,2,1,597.11057517657,1143400.15232011,0.000522223627454443
2000,60-64,1,2,2,44.4278701768281,120263.354440501,0.000369421511511293
2000,60-64,2,1,1,136.5039040323,982982.527442682,0.000138867070595271
2000,60-64,2,1,2,0,14307.4954484542,0
2000,60-64,2,2,1,229.119171175896,1400971.69145378,0.000163543041285967
2000,60-64,2,2,2,13.6787564881132,92027.2856550844,0.000148638052190095
2000,65-69,1,1,1,342.857026256355,671022.431135207,0.000510947190955039
2000,65-69,1,1,2,10.0348397928689,11270.9812279271,0.000890325304420231
2000,65-69,1,2,1,701.60047749383,901859.805440733,0.000777948494057746
2000,65-69,1,2,2,41.2706163231665,81760.7821961324,0.000504772767757581
2000,65-69,2,1,1,143.858218885218,743498.113739359,0.000193488344121946
2000,65-69,2,1,2,1.91810958513625,7449.84159107248,0.000257469848410577
2000,65-69,2,2,1,278.860970772621,1161705.50652424,0.000240044459810609
2000,65-69,2,2,2,18.7155013941357,55278.5381453291,0.000338567227391795
2000,70-74,1,1,1,323.535295065395,492072.058718168,0.00065749576577909
2000,70-74,1,1,2,8.51408671224725,6582.07688849323,0.00129352586675667
2000,70-74,1,2,1,712.677825853542,718000.863753321,0.000992586307108389
2000,70-74,1,2,2,51.0357522350363,61359.0006400179,0.000831756575281493
2000,70-74,2,1,1,171.03219953299,552994.28502289,0.000309283846443206
2000,70-74,2,1,2,3.08166125284667,3415.08476178725,0.000902367427985568
2000,70-74,2,2,1,356.909709524405,986964.579293133,0.000361623625621929
2000,70-74,2,2,2,11.4080729071728,36006.0509221887,0.000316837659642995
2000,75-79,1,1,1,215.921626094113,339956.107358797,0.000635145600917899
2000,75-79,1,1,2,1.70017028420561,3613.75203775962,0.000470472314215462
2000,75-79,1,2,1,597.482776682777,500787.737764414,0.0011930858757645
2000,75-79,1,2,2,41.4918594918595,35590.4028390299,0.00116581595548443
2000,75-79,2,1,1,150.02510569969,408715.308995699,0.000367065050898959
2000,75-79,2,1,2,1.8521617987616,1844.69530498243,0.00100404754853499
2000,75-79,2,2,1,377.469933743823,770074.096703458,0.000490173524028012
2000,75-79,2,2,2,5.07807085754021,23959.8989958611,0.000211940411702797
2000,80+,1,1,1,244.883138684381,249930.980124409,0.000979803058278268
2000,80+,1,1,2,6.80230940789947,1717.69121035932,0.00396014683365383
2000,80+,1,2,1,650.738410489963,351699.479736382,0.00185026833414063
2000,80+,1,2,2,46.2366765348132,21836.8489288493,0.00211736943757158
2000,80+,2,1,1,183.311510520637,316407.058147223,0.000579353417695704
2000,80+,2,1,2,1.7293538728362,1077.88303609945,0.00160439845040538
2000,80+,2,2,1,580.285151848258,556084.581222934,0.00104351958576536
2000,80+,2,2,2,25.3031316212903,11858.4775937438,0.00213375885911692
2001,00-04,1,1,1,0,4137979.02936013,0
2001,00-04,1,1,2,0,0,0
2001,00-04,1,2,1,0,4697008.97063987,0
2001,00-04,1,2,2,0,0,0
2001,00-04,2,1,1,0,3858988.17852061,0
2001,00-04,2,1,2,0,0,0
2001,00-04,2,2,1,0,4641065.82147939,0
2001,00-04,2,2,2,0,0,0
2001,05-09,1,1,1,0,4440749.21444961,0
2001,05-09,1,1,2,0,0,0
2001,05-09,1,2,1,0,4280328.78555039,0
2001,05-09,1,2,2,0,0,0
2001,05-09,2,1,1,0.5,4190887.25666315,1.1930647840861e-07
2001,05-09,2,1,2,0,0,0
2001,05-09,2,2,1,0.5,4328214.74333685,1.15521070383519e-07
2001,05-09,2,2,2,0,0,0
2001,10-14,1,1,1,1.00027555800496,4605651.04175002,2.17184399976791e-07
2001,10-14,1,1,2,0,0,0
2001,10-14,1,2,1,1.00027555800496,4272899.95824998,2.34097584258592e-07
2001,10-14,1,2,2,0,0,0
2001,10-14,2,1,1,0,4397059.90496542,0
2001,10-14,2,1,2,0,0,0
2001,10-14,2,2,1,1,4303210.09503458,2.32384656550673e-07
2001,10-14,2,2,2,0,0,0
2001,15-19,1,1,1,1.00027555800496,4684542.93594604,2.13526820371208e-07
2001,15-19,1,1,2,0,15211.608240125,0
2001,15-19,1,2,1,2.00055111600992,4385919.20708666,4.56130407686827e-07
2001,15-19,1,2,2,0,76760.2487271789,0
2001,15-19,2,1,1,4.66666666666667,4388967.55165889,1.0632720820419e-06
2001,15-19,2,1,2,0,22098.8289898494,0
2001,15-19,2,2,1,2.33333333333333,4530522.85034292,5.15025177095557e-07
2001,15-19,2,2,2,0,114010.769008345,0
2001,20-24,1,1,1,3.54643152383577,4040729.64276795,8.77671073634717e-07
2001,20-24,1,1,2,0,123920.485531678,0
2001,20-24,1,2,1,6.75510766444908,3631713.62013183,1.86003313339554e-06
2001,20-24,1,2,2,2.70204306577963,553401.251568548,4.88261104961549e-06
2001,20-24,2,1,1,4.28571428571428,3752907.61065337,1.14197170043527e-06
2001,20-24,2,1,2,2.14285714285714,171866.507584537,1.24681485239532e-05
2001,20-24,2,2,1,5.71428571428571,3721256.91883547,1.53557946654055e-06
2001,20-24,2,2,2,2.85714285714286,750004.962926617,3.80949860117447e-06
2001,25-29,1,1,1,9.43116954690391,3300630.82999859,2.85738394648272e-06
2001,25-29,1,1,2,2.35779238672598,137264.752973314,1.71769688551027e-05
2001,25-29,1,2,1,15.4163348362852,3104137.20886943,4.96638318442762e-06
2001,25-29,1,2,2,2.80296997023368,533570.208158662,5.25323552060124e-06
2001,25-29,2,1,1,9.28,3153411.58533741,2.94284451898056e-06
2001,25-29,2,1,2,2.32,183122.212218329,1.26691348465907e-05
2001,25-29,2,2,1,13.5333333333333,3264251.80200308,4.14592199199483e-06
2001,25-29,2,2,2,3.86666666666667,697461.400441182,5.54391492378043e-06
2001,30-34,1,1,1,25.5070267291265,2965174.23225108,8.6022016688585e-06
2001,30-34,1,1,2,0,134263.941561073,0
2001,30-34,1,2,1,19.1302700468449,2959486.39823963,6.46405067386827e-06
2001,30-34,1,2,2,6.37675668228162,504099.427948216,1.26497994814957e-05
2001,30-34,2,1,1,17.9319526627219,2889484.21877535,6.20593549056378e-06
2001,30-34,2,1,2,3.2603550295858,174373.621742801,1.86975242986855e-05
2001,30-34,2,2,1,36.8076923076923,3141588.58285089,1.17162675305786e-05
2001,30-34,2,2,2,0,649602.57663096,0
2001,35-39,1,1,1,39.9071515457431,2658488.23275024,1.50112199309826e-05
2001,35-39,1,1,2,2.34747950269077,131175.903551996,1.78956610103339e-05
2001,35-39,1,2,1,58.4675492659307,2805572.77171392,2.08397906678475e-05
2001,35-39,1,2,2,12.3089577401959,525264.091983844,2.34338458083187e-05
2001,35-39,2,1,1,23.444976076555,2637331.54186067,8.88965824145656e-06
2001,35-39,2,1,2,8.37320574162679,163763.405920655,5.11298949515235e-05
2001,35-39,2,2,1,59.8330241187384,3029298.28059981,1.97514468951176e-05
2001,35-39,2,2,2,8.34879406307978,654525.771618865,1.27554856127825e-05
2001,40-44,1,1,1,68.7550421200398,2285297.80529365,3.00858128690169e-05
2001,40-44,1,1,2,11.4591736866733,118445.149079029,9.67466694564884e-05
2001,40-44,1,2,1,127.149735427471,2466811.44079109,5.15441647970851e-05
2001,40-44,1,2,2,15.6974982009223,491002.604836235,3.19702951599573e-05
2001,40-44,2,1,1,50.8585858585859,2279032.93047084,2.23158626532345e-05
2001,40-44,2,1,2,5.08585858585859,134067.561082985,3.79350421889942e-05
2001,40-44,2,2,1,77.4641577060932,2722867.8860905,2.84494734767747e-05
2001,40-44,2,2,2,18.5913978494624,567649.622355678,3.27515374225218e-05
2001,45-49,1,1,1,141.007646395281,1853216.17122475,7.60880725005177e-05
2001,45-49,1,1,2,3.3178269740066,96955.3128514962,3.42201667595919e-05
2001,45-49,1,2,1,238.54549938018,2065126.12404982,0.000115511346547871
2001,45-49,1,2,2,21.2403526845366,415070.391873933,5.11728928402772e-05
2001,45-49,2,1,1,86.1311028982688,1855681.97413545,4.64147974161341e-05
2001,45-49,2,1,2,5.16786617389613,105102.064990384,4.91699775296416e-05
2001,45-49,2,2,1,104.748865979381,2321168.39965801,4.51276460573971e-05
2001,45-49,2,2,2,19.9521649484536,449533.561216153,4.43841498607483e-05
2001,50-54,1,1,1,214.541881803874,1481639.97448824,0.000144800279081278
2001,50-54,1,1,2,8.18862144289595,69056.9817141265,0.000118577748978288
2001,50-54,1,2,1,351.266430323207,1721145.91300133,0.000204088699086918
2001,50-54,1,2,2,22.1672990009791,312021.130796311,7.1044223653718e-05
2001,50-54,2,1,1,80.0384215991693,1518061.6662901,5.27240911067668e-05
2001,50-54,2,1,2,8.16718587746625,67174.9491184094,0.000121580827148376
2001,50-54,2,2,1,139.487937404912,1962494.97943598,7.10768378347652e-05
2001,50-54,2,2,2,14.3064551184525,304776.405155511,4.69408224404796e-05
2001,55-59,1,1,1,254.273781957821,1143939.35205316,0.00022227907581066
2001,55-59,1,1,2,8.30960071757584,41926.4678745354,0.000198194628329824
2001,55-59,1,2,1,472.855063357378,1363091.52376189,0.000346898983020877
2001,55-59,1,2,2,29.7723558410201,205641.656310417,0.000144777844991088
2001,55-59,2,1,1,78.4294294294294,1216580.11178891,6.44671309923877e-05
2001,55-59,2,1,2,22.4084084084084,35179.1253603391,0.000636980259710255
2001,55-59,2,2,1,186.162162162162,1603318.20458099,0.000116110552247371
2001,55-59,2,2,2,0,174189.558269762,0
2001,60-64,1,1,1,337.820640184338,933094.768305726,0.000362043226110611
2001,60-64,1,1,2,9.29781578489004,24217.4443016949,0.000383930511785644
2001,60-64,1,2,1,576.899171919738,1149584.8755404,0.00050183260426817
2001,60-64,1,2,2,38.2474589118058,132695.91185218,0.000288233890388518
2001,60-64,2,1,1,125.651741293532,1014803.32574932,0.000123818811098941
2001,60-64,2,1,2,7.66169154228856,17310.2612336132,0.000442609816159852
2001,60-64,2,2,1,243.407403770621,1411724.71418589,0.0001724184618465
2001,60-64,2,2,2,8.27916339355852,104832.698831177,7.897500957112e-05
2001,65-69,1,1,1,328.188180262255,701673.894730818,0.000467721804568713
2001,65-69,1,1,2,10.3638372714396,13095.3536255639,0.000791413318629901
2001,65-69,1,2,1,729.042827816417,915798.170830991,0.000796073688545247
2001,65-69,1,2,2,46.7121262674135,90330.5808126265,0.0005171241660043
2001,65-69,2,1,1,128.963011363636,778508.468331096,0.000165653960887666
2001,65-69,2,1,2,1.63244318181818,9030.91536816576,0.00018076165208818
2001,65-69,2,2,1,324.038942307692,1181896.34731673,0.000274168663811645
2001,65-69,2,2,2,16.3656031468532,63278.2689840027,0.000258629121965876
2001,70-74,1,1,1,309.76743387082,502957.747113573,0.000615891564745838
2001,70-74,1,1,2,6.28969408874761,7433.79947648351,0.000846094128398913
2001,70-74,1,2,1,738.836193902971,711300.43528026,0.00103871185403094
2001,70-74,1,2,2,52.4117208489522,65060.0181296844,0.000805590320378942
2001,70-74,2,1,1,166.532673267327,568336.0603297,0.000293017960484012
2001,70-74,2,1,2,6.86732673267327,4107.83325801684,0.00167176375021333
2001,70-74,2,2,1,385.333333333333,982386.089422265,0.000392242253307908
2001,70-74,2,2,2,19.2666666666667,39910.0169900181,0.000482752655091213
2001,75-79,1,1,1,234.668616380343,364529.855136614,0.00064375691887403
2001,75-79,1,1,2,8.20519637693509,4208.73366157455,0.00194956417695136
2001,75-79,1,2,1,599.53948981552,525304.39875455,0.00114131823612552
2001,75-79,1,2,2,32.8278106815415,39985.0124472612,0.000821002887640467
2001,75-79,2,1,1,164.701196422817,440187.41883275,0.00037416152615074
2001,75-79,2,1,2,3.13716564614889,2220.86765430922,0.00141258559016866
2001,75-79,2,2,1,331.028123933083,812348.326681138,0.000407495298581464
2001,75-79,2,2,2,10.1335139979515,27561.3868318033,0.000367670685796492
2001,80+,1,1,1,279.415554955674,264419.029588358,0.00105671500039412
2001,80+,1,1,2,3.23023762954536,2013.61062465217,0.00160420172102705
2001,80+,1,2,1,666.515539521755,364536.30785643,0.00182839274211406
2001,80+,1,2,2,50.1139503399816,24259.0519305597,0.00206578354683564
2001,80+,2,1,1,187.623493975904,341683.115857454,0.00054911549698633
2001,80+,2,1,2,0,1297.98338548184,0
2001,80+,2,2,1,531.385496669457,594177.888408064,0.000894320551195801
2001,80+,2,2,2,26.9910093546391,14057.0123489996,0.00192010995541026
2002,00-04,1,1,1,0,4112655.18889227,0
2002,00-04,1,1,2,0,0,0
2002,00-04,1,2,1,0,4554442.81110773,0
2002,00-04,1,2,2,0,0,0
2002,00-04,2,1,1,0,3835552.32302026,0
2002,00-04,2,1,2,0,0,0
2002,00-04,2,2,1,0,4491133.67697974,0
2002,00-04,2,2,2,0,0,0
2002,05-09,1,1,1,1.00052826201796,4531551.58029788,2.20791542209962e-07
2002,05-09,1,1,2,0,0,0
2002,05-09,1,2,1,0,4255748.41970212,0
2002,05-09,1,2,2,0,0,0
2002,05-09,2,1,1,0,4273560.31266236,0
2002,05-09,2,1,2,0,0,0
2002,05-09,2,2,1,0,4287702.68733764,0
2002,05-09,2,2,2,0,0,0
2002,10-14,1,1,1,0,4607343.60583573,0
2002,10-14,1,1,2,0,0,0
2002,10-14,1,2,1,0,4175580.39416427,0
2002,10-14,1,2,2,0,0,0
2002,10-14,2,1,1,0,4407758.1850825,0
2002,10-14,2,1,2,0,0,0
2002,10-14,2,2,1,0,4204096.8149175,0
2002,10-14,2,2,2,0,0,0
2002,15-19,1,1,1,4.50237717908082,4737181.71290876,9.50433707622384e-07
2002,15-19,1,1,2,0,19789.0113320867,0
2002,15-19,1,2,1,4.50237717908082,4322484.3004384,1.04161793684807e-06
2002,15-19,1,2,2,0,90834.9753207536,0
2002,15-19,2,1,1,0,4449749.19293328,0
2002,15-19,2,1,2,0,28738.1209298477,0
2002,15-19,2,2,1,0.500129600829445,4439448.0840556,1.12655805712804e-07
2002,15-19,2,2,2,0.500129600829445,134625.602081278,3.71496649298179e-06
2002,20-24,1,1,1,3.75198098256735,4135082.42865283,9.07353371378794e-07
2002,20-24,1,1,2,1.25066032752245,148707.833595153,8.41018456988144e-06
2002,20-24,1,2,1,5.60295826730058,3619826.0412755,1.54785290878959e-06
2002,20-24,1,2,2,1.40073956682515,612219.696476519,2.28796880415112e-06
2002,20-24,2,1,1,5.33471574218075,3848673.54018393,1.38611801870984e-06
2002,20-24,2,1,2,0,206423.301270497,0
2002,20-24,2,2,1,7.11295432290767,3674329.48662464,1.93585097602171e-06
2002,20-24,2,2,2,3.55647716145383,826182.671920935,4.30471042582479e-06
2002,25-29,1,1,1,16.1623796172132,3399545.57820841,4.75427648942742e-06
2002,25-29,1,1,2,0,162298.645774798,0
2002,25-29,1,2,1,9.8953344595183,3110561.69785017,3.1812050107726e-06
2002,25-29,1,2,2,3.95813378380732,591508.078166618,6.69159717323823e-06
2002,25-29,2,1,1,13.2142085709349,3253400.23647159,4.06166091180532e-06
2002,25-29,2,1,2,1.2012916882668,217248.068767453,5.52958511936276e-06
2002,25-29,2,2,1,20.5935717988595,3244781.82463363,6.34667380176932e-06
2002,25-29,2,2,2,0,772182.870127326,0
2002,30-34,1,1,1,11.2384918733645,3008007.60370505,3.73619131132573e-06
2002,30-34,1,1,2,1.60549883905208,152571.111700713,1.05229543204841e-05
2002,30-34,1,2,1,28.4402651489225,2912023.21540488,9.76649670870438e-06
2002,30-34,1,2,2,4.74004419148708,539620.06918936,8.78403984975536e-06
2002,30-34,2,1,1,16.0211007723331,2934258.56349103,5.46001670461924e-06
2002,30-34,2,1,2,5.34036692411103,200815.822257485,2.65933573563922e-05
2002,30-34,2,2,1,36.6562785670981,3076321.78486387,1.19156190836259e-05
2002,30-34,2,2,2,4.99858344096792,698004.829387615,7.1612447801448e-06
2002,35-39,1,1,1,47.5839470495013,2732883.20361589,1.74116284905783e-05
2002,35-39,1,1,2,4.60489810156464,146625.428306864,3.14058629170876e-05
2002,35-39,1,2,1,71.8927968917745,2797525.15622332,2.56987132830042e-05
2002,35-39,1,2,2,7.9880885435305,551360.211853933,1.44879669801903e-05
2002,35-39,2,1,1,40.1232735782486,2703568.43812018,1.48408573692874e-05
2002,35-39,2,1,2,1.60493094312994,186603.888109128,8.60073688384972e-06
2002,35-39,2,2,1,53.5128065684944,3006051.49166232,1.78016932567254e-05
2002,35-39,2,2,2,5.78516827767507,692369.182108381,8.35561204509169e-06
2002,40-44,1,1,1,76.3283234642018,2375034.13802608,3.21377795131986e-05
2002,40-44,1,1,2,10.47643655391,130887.888360489,8.00412985887282e-05
2002,40-44,1,2,1,138.315276951936,2494496.53550484,5.5448173602672e-05
2002,40-44,1,2,2,21.0099154863701,511484.438108592,4.10763532983765e-05
2002,40-44,2,1,1,59.732246978088,2367700.1495398,2.52279609771102e-05
2002,40-44,2,1,2,4.71570370879642,153565.247166837,3.07081439049367e-05
2002,40-44,2,2,1,89.4370349161539,2747495.57036654,3.25522034979013e-05
2002,40-44,2,2,2,15.1588194773142,604374.032926831,2.50818510581996e-05
2002,45-49,1,1,1,149.725177700198,1931807.01576959,7.75052458542557e-05
2002,45-49,1,1,2,1.5278079357163,107605.346772673,1.4198252982205e-05
2002,45-49,1,2,1,232.156871358582,2106872.95572144,0.00011019025647851
2002,45-49,1,2,2,28.8077869569043,439059.681736304,6.56124626223503e-05
2002,45-49,2,1,1,80.2449321606693,1935611.597818,4.14571457678436e-05
2002,45-49,2,1,2,5.1220169464257,120871.399667591,4.23757560557069e-05
2002,45-49,2,2,1,115.841624952422,2362908.16902848,4.90250219923064e-05
2002,45-49,2,2,2,23.8497463137339,487547.833485933,4.89177567321135e-05
2002,50-54,1,1,1,206.230599473571,1546803.31275999,0.000133326970386164
2002,50-54,1,1,2,9.2342059465778,77288.8695622515,0.000119476530047321
2002,50-54,1,2,1,343.308319134952,1758741.8170224,0.000195201089672265
2002,50-54,1,2,2,26.5359087254069,335795.000655366,7.90241328001227e-05
2002,50-54,2,1,1,101.830867978617,1590221.3762794,6.4035655348105e-05
2002,50-54,2,1,2,3.28486670898765,78809.5862627911,4.16810551197952e-05
2002,50-54,2,2,1,125.967640453329,2004975.70644107,6.28275145921481e-05
2002,50-54,2,2,2,18.9814252737893,337778.331016737,5.61949169937984e-05
2002,55-59,1,1,1,288.595659160112,1199509.16529127,0.000240594792862656
2002,55-59,1,1,2,15.1892452189532,48204.1157960184,0.000315102662254575
2002,55-59,1,2,1,464.66841399488,1402492.14437316,0.000331316232935166
2002,55-59,1,2,2,51.9798564807832,226575.574539542,0.000229415092895248
2002,55-59,2,1,1,89.6389349080478,1276956.89098844,7.01973070043591e-05
2002,55-59,2,1,2,15.9036819998149,42377.7553782118,0.00037528372746216
2002,55-59,2,2,1,185.532810774874,1646985.31324801,0.000112649948534748
2002,55-59,2,2,2,0,199118.040385331,0
2002,60-64,1,1,1,325.35630755985,957776.539881887,0.000339699600075789
2002,60-64,1,1,2,13.943841752565,27496.2309568682,0.000507118294665111
2002,60-64,1,2,1,586.351733439765,1152309.98812281,0.000508848955127928
2002,60-64,1,2,2,48.8626444533138,145069.241038437,0.000336822913689658
2002,60-64,2,1,1,121.839209105047,1043258.54381632,0.000116787166352216
2002,60-64,2,1,2,5.80186710024035,20746.286006298,0.000279658108370774
2002,60-64,2,2,1,251.307979708213,1416890.26245844,0.000177365873961312
2002,60-64,2,2,2,30.1569575649856,118230.907718951,0.000255068307829221
2002,65-69,1,1,1,321.789919860958,736682.889039085,0.000436809276621987
2002,65-69,1,1,2,8.50546043685353,15209.9433098071,0.000559203953861507
2002,65-69,1,2,1,785.477742922341,934389.10350577,0.000840632387487479
2002,65-69,1,2,2,61.8486411749874,99724.0641453385,0.000620197759738801
2002,65-69,2,1,1,145.93023609532,818189.083355205,0.000178357593695694
2002,65-69,2,1,2,0,10936.9417501811,0
2002,65-69,2,2,1,290.108755016619,1207336.6606536,0.000240288201684828
2002,65-69,2,2,2,6.07557602129045,72323.3142410168,8.40057744179649e-05
2002,70-74,1,1,1,359.703024829896,516251.403099388,0.000696759413476396
2002,70-74,1,1,2,16.2761549696786,8397.50382838835,0.00193821346227386
2002,70-74,1,2,1,751.577481847105,708252.077316275,0.00106117229432634
2002,70-74,1,2,2,45.0624614383703,68951.0157559489,0.000653543112372242
2002,70-74,2,1,1,164.928915965079,587085.353479427,0.000280928343702681
2002,70-74,2,1,2,1.5707515806198,4941.47694953286,0.000317870870725864
2002,70-74,2,2,1,316.810459929848,983054.443610837,0.000322271530319499
2002,70-74,2,2,2,10.817918143946,44247.7259602039,0.000244485290694387
2002,75-79,1,1,1,278.391738864172,377685.880845902,0.000737098612849013
2002,75-79,1,1,2,3.12799706588958,4730.9901887104,0.000661171750758211
2002,75-79,1,2,1,651.530936390172,531971.196119266,0.00122474852236944
2002,75-79,1,2,2,29.457515741045,43114.932846122,0.000683232323385018
2002,75-79,2,1,1,173.028925167484,454276.014897721,0.000380889414129515
2002,75-79,2,1,2,3.29578905080922,2599.5843514794,0.00126781385221588
2002,75-79,2,2,1,341.548887400425,819289.205186542,0.000416884398376345
2002,75-79,2,2,2,13.2640344621524,30297.1955642581,0.000437797433561809
2002,80+,1,1,1,282.079260674662,288797.984740453,0.00097673555765346
2002,80+,1,1,2,4.4305643037905,2430.2926750082,0.00182305791781871
2002,80+,1,2,1,654.584432702512,390602.644525633,0.00167583205561107
2002,80+,1,2,2,52.4303065028711,27730.0780589054,0.00189073778990079
2002,80+,2,1,1,239.478851609252,381256.914578425,0.000628129857983183
2002,80+,2,1,2,1.51568893423578,1611.39955962806,0.000940604039004218
2002,80+,2,2,1,555.931297577267,656423.630160297,0.0008469093311609
2002,80+,2,2,2,33.2892992561238,17172.0557016498,0.00193857391534815
2003,00-04,1,1,1,0,4069661.52686263,0
2003,00-04,1,1,2,0,0,0
2003,00-04,1,2,1,0,4402025.47313737,0
2003,00-04,1,2,2,0,0,0
2003,00-04,2,1,1,0,3797627.79437965,0
2003,00-04,2,1,2,0,0,0
2003,00-04,2,2,1,0,4333430.20562035,0
2003,00-04,2,2,2,0,0,0
2003,05-09,1,1,1,0,4625180.67162974,0
2003,05-09,1,1,2,0,0,0
2003,05-09,1,2,1,0,4231638.32837026,0
2003,05-09,1,2,2,0,0,0
2003,05-09,2,1,1,0,4356796.46934764,0
2003,05-09,2,1,2,0,0,0
2003,05-09,2,2,1,0,4246036.53065236,0
2003,05-09,2,2,2,0,0,0
2003,10-14,1,1,1,0,4621248.93880869,0
2003,10-14,1,1,2,0,0,0
2003,10-14,1,2,1,0,4083788.06119131,0
2003,10-14,1,2,2,0,0,0
2003,10-14,2,1,1,0,4430713.54073156,0
2003,10-14,2,1,2,0,0,0
2003,10-14,2,2,1,1.00024838549429,4110083.45926844,2.43364495005248e-07
2003,10-14,2,2,2,0,0,0
2003,15-19,1,1,1,1.00077871512005,4773371.16230502,2.09658683787913e-07
2003,15-19,1,1,2,1.00077871512005,25572.0599685692,3.91356314802216e-05
2003,15-19,1,2,1,1.00077871512005,4232741.4801075,2.36437476709453e-07
2003,15-19,1,2,2,0,106770.297618917,0
2003,15-19,2,1,1,0.833540321245239,4491954.24200876,1.85562959090271e-07
2003,15-19,2,1,2,0.833540321245239,37144.6614205121,2.24403801076227e-05
2003,15-19,2,2,1,3.33416128498096,4322275.67183897,7.71390243964331e-07
2003,15-19,2,2,2,0,157807.424731763,0
2003,20-24,1,1,1,5.45879299156392,4223825.01958443,1.29238142353279e-06
2003,20-24,1,1,2,0,177259.707383751,0
2003,20-24,1,2,1,4.91291369240753,3587963.05849463,1.36927655394222e-06
2003,20-24,1,2,2,1.63763789746918,672213.214537194,2.43618819453982e-06
2003,20-24,2,1,1,1.63003440599069,3936609.75203728,4.14070611176816e-07
2003,20-24,2,1,2,3.26006881198138,246413.101080185,1.32300953061766e-05
2003,20-24,2,2,1,13.311947648924,3608313.93434317,3.68924320088218e-06
2003,20-24,2,2,2,3.80341361397828,903999.212539363,4.20731960959829e-06
2003,25-29,1,1,1,14.2332972817074,3511423.13365717,4.05342698385749e-06
2003,25-29,1,1,2,1.77916216021343,191471.909347193,9.29202704605247e-06
2003,25-29,1,2,1,8.00622972096041,3115868.75477242,2.5695015904305e-06
2003,25-29,1,2,2,2.0015574302401,653893.202223216,3.06098522424591e-06
2003,25-29,2,1,1,10.6312114115393,3363192.4375747,3.16104760844604e-06
2003,25-29,2,1,2,2.65780285288482,257096.126484989,1.0337778671434e-05
2003,25-29,2,2,1,13.7811999779213,3222299.53292684,4.27682151739746e-06
2003,25-29,2,2,2,3.93748570797751,852482.90301348,4.61884419506681e-06
2003,30-34,1,1,1,26.6874324032014,3056529.08745269,8.73128690734714e-06
2003,30-34,1,1,2,0,172814.971509134,0
2003,30-34,1,2,1,19.2306498199539,2861164.31358231,6.72126718785901e-06
