age,sex,race3,educ,year,pop
19,1,0,0,2020,1362.56288108923
19,1,0,1,2020,29129.9417469803
19,1,0,2,2020,7533.80908839965
19,1,1,0,2020,20463.6485116898
19,1,1,1,2020,868586.404533629
19,1,1,2,2020,115713.93042461
19,1,2,0,2020,8703.16450007043
19,1,2,1,2020,352576.926661255
19,1,2,2,2020,273979.611652278
19,2,0,0,2020,1269.47515127088
19,2,0,1,2020,37435.2515175514
19,2,0,2,2020,7703.291657653
19,2,1,0,2020,11738.2657684831
19,2,1,1,2020,716589.593990289
19,2,1,2,2020,176272.162218968
19,2,2,0,2020,6362.60997798483
19,2,2,1,2020,285668.629236451
19,2,2,2,2020,379959.720481349
20,1,0,0,2020,1980.92051607299
20,1,0,1,2020,28733.7416275025
20,1,0,2,2020,7463.14311772884
20,1,1,0,2020,19786.7738278876
20,1,1,1,2020,847150.920179282
20,1,1,2,2020,133031.84553493
20,1,2,0,2020,8072.54068552024
20,1,2,1,2020,349036.158037503
20,1,2,2,2020,311310.956473573
20,2,0,0,2020,1123.0322717843
20,2,0,1,2020,32054.9305933785
20,2,0,2,2020,11241.2997926098
20,2,1,0,2020,12294.5366374247
20,2,1,1,2020,705237.323903245
20,2,1,2,2020,192967.089061112
20,2,2,0,2020,6404.22227653925
20,2,2,1,2020,284938.769049667
20,2,2,2,2020,409403.79641424
21,1,0,0,2020,1198.9479497973
21,1,0,1,2020,28764.0852569198
21,1,0,2,2020,6593.54492376892
21,1,1,0,2020,15911.0259592864
21,1,1,1,2020,878880.565024575
21,1,1,2,2020,141863.431934566
21,1,2,0,2020,6964.19782692686
21,1,2,1,2020,353523.974878972
21,1,2,2,2020,310172.226245188
21,2,0,0,2020,1015.22420272858
21,2,0,1,2020,33869.7878892408
21,2,0,2,2020,9634.55822353164
21,2,1,0,2020,10409.1922070409
21,2,1,1,2020,739274.431376009
21,2,1,2,2020,202620.633689442
21,2,2,0,2020,5687.44886059497
21,2,2,1,2020,288868.615084147
21,2,2,2,2020,405468.108467264
22,1,0,0,2020,770.485957627109
22,1,0,1,2020,27732.4365110263
22,1,0,2,2020,8173.33304518327
22,1,1,0,2020,17063.7490755681
22,1,1,1,2020,893909.232371378
22,1,1,2,2020,143448.083031132
22,1,2,0,2020,7626.60749270712
22,1,2,1,2020,351825.771905905
22,1,2,2,2020,314059.300609473
22,2,0,0,2020,997.98962029928
22,2,0,1,2020,30673.1548842541
22,2,0,2,2020,9814.4136764279
22,2,1,0,2020,11178.0934048812
22,2,1,1,2020,757883.027757039
22,2,1,2,2020,203581.323209095
22,2,2,0,2020,5728.42233079634
22,2,2,1,2020,294370.966968583
22,2,2,2,2020,409330.608148624
23,1,0,0,2020,1271.57946482131
23,1,0,1,2020,27690.4102488529
23,1,0,2,2020,7446.01576496367
23,1,1,0,2020,16661.76456406
23,1,1,1,2020,875272.936838898
23,1,1,2,2020,150284.427576792
23,1,2,0,2020,7415.73038281722
23,1,2,1,2020,358953.254135687
23,1,2,2,2020,314721.881023108
23,2,0,0,2020,784.923321983291
23,2,0,1,2020,32926.770658799
23,2,0,2,2020,10244.1871386413
23,2,1,0,2020,11891.5480727568
23,2,1,1,2020,739551.392767414
23,2,1,2,2020,203881.956234318
23,2,2,0,2020,6378.03768005653
23,2,2,1,2020,301270.549851698
23,2,2,2,2020,420559.634274334
24,1,0,0,2020,1147.50315464519
24,1,0,1,2020,25901.496228165
24,1,0,2,2020,6942.7280271457
24,1,1,0,2020,16174.4066596173
24,1,1,1,2020,877900.11957718
24,1,1,2,2020,136768.634875365
24,1,2,0,2020,7066.66281907155
24,1,2,1,2020,360891.016183439
24,1,2,2,2020,305386.432475371
24,2,0,0,2020,877.764813226294
24,2,0,1,2020,29204.9255594519
24,2,0,2,2020,10379.252501233
24,2,1,0,2020,10586.7537349521
24,2,1,1,2020,764502.554108423
24,2,1,2,2020,191463.235105241
24,2,2,0,2020,5578.74694137689
24,2,2,1,2020,302009.645722185
24,2,2,2,2020,402158.121513911
25,1,0,0,2020,1535.27924529828
25,1,0,1,2020,23162.6408053759
25,1,0,2,2020,5551.81684229414
25,1,1,0,2020,18027.4053964908
25,1,1,1,2020,876282.300975224
25,1,1,2,2020,138497.745804946
25,1,2,0,2020,7453.59552074399
25,1,2,1,2020,355933.671766209
25,1,2,2,2020,292612.543643419
25,2,0,0,2020,1205.56538121932
25,2,0,1,2020,28154.3720388609
25,2,0,2,2020,9738.175504393
25,2,1,0,2020,11588.9740854567
25,2,1,1,2020,758665.465809105
25,2,1,2,2020,193604.50344845
25,2,2,0,2020,5956.42621841706
25,2,2,1,2020,304175.549282155
25,2,2,2,2020,394293.968231944
26,1,0,0,2020,861.396868738676
26,1,0,1,2020,22893.1082464368
26,1,0,2,2020,7257.72946736549
26,1,1,0,2020,16152.0555269043
26,1,1,1,2020,854812.618078707
26,1,1,2,2020,134015.154312312
26,1,2,0,2020,7232.22173123417
26,1,2,1,2020,355366.086170707
26,1,2,2,2020,299354.629597595
26,2,0,0,2020,1034.99761681484
26,2,0,1,2020,29961.3196618295
26,2,0,2,2020,10237.7962775996
26,2,1,0,2020,11630.3666757565
26,2,1,1,2020,750870.618209923
26,2,1,2,2020,184751.39605515
26,2,2,0,2020,6120.61151709527
26,2,2,1,2020,305889.752567731
26,2,2,2,2020,395115.1414181
27,1,0,0,2020,999.784717768972
27,1,0,1,2020,22603.2967216889
27,1,0,2,2020,7369.42729793017
27,1,1,0,2020,16896.120117543
27,1,1,1,2020,844675.517300512
27,1,1,2,2020,126984.263894963
27,1,2,0,2020,7479.708524578
27,1,2,1,2020,362392.394296615
27,1,2,2,2020,295327.487128401
27,2,0,0,2020,1170.6945659312
27,2,0,1,2020,26600.6288733747
27,2,0,2,2020,9002.01559959305
27,2,1,0,2020,11650.6391398783
27,2,1,1,2020,765734.887418389
27,2,1,2,2020,176460.00535637
27,2,2,0,2020,6279.30510117846
27,2,2,1,2020,312609.22646845
27,2,2,2,2020,380755.597476836
28,1,0,0,2020,1208.11488933652
28,1,0,1,2020,20080.5913444504
28,1,0,2,2020,6440.88693829979
28,1,1,0,2020,17696.0667514043
28,1,1,1,2020,850824.338354211
28,1,1,2,2020,125803.038773424
28,1,2,0,2020,8008.55017351634
28,1,2,1,2020,371701.74123519
28,1,2,2,2020,284457.671540169
28,2,0,0,2020,1505.52675017076
28,2,0,1,2020,25360.8309462051
28,2,0,2,2020,8601.34000541221
28,2,1,0,2020,12749.4074375552
28,2,1,1,2020,769129.823342949
28,2,1,2,2020,172332.457405135
28,2,2,0,2020,6112.91985993581
28,2,2,1,2020,320839.131742612
28,2,2,2,2020,380434.562510025
29,1,0,0,2020,1354.82376984183
29,1,0,1,2020,20531.4994228758
29,1,0,2,2020,7908.50551627051
29,1,1,0,2020,19803.2299135151
29,1,1,1,2020,865056.260553695
29,1,1,2,2020,122518.61162871
29,1,2,0,2020,8384.65741705499
29,1,2,1,2020,361820.989673963
29,1,2,2,2020,289064.422104074
29,2,0,0,2020,1119.39392737752
29,2,0,1,2020,26451.2144339223
29,2,0,2,2020,10929.2557031222
29,2,1,0,2020,13614.9558482713
29,2,1,1,2020,788571.500013715
29,2,1,2,2020,171315.091974115
29,2,2,0,2020,6712.32771534217
29,2,2,1,2020,326608.149396204
29,2,2,2,2020,365826.110987931
30,1,0,0,2020,1728.46614794763
30,1,0,1,2020,20678.2612669211
30,1,0,2,2020,7601.98553316288
30,1,1,0,2020,22354.9742423713
30,1,1,1,2020,881786.177229094
30,1,1,2,2020,118864.432038489
30,1,2,0,2020,9173.09719738342
30,1,2,1,2020,373660.307214432
30,1,2,2,2020,266812.2991302
30,2,0,0,2020,1416.75929061896
30,2,0,1,2020,24701.0837134837
30,2,0,2,2020,10881.7004959325
30,2,1,0,2020,15666.2359352862
30,2,1,1,2020,798904.115326176
30,2,1,2,2020,167835.672763289
30,2,2,0,2020,7660.42930292918
30,2,2,1,2020,340312.154370869
30,2,2,2,2020,353602.848801415
31,1,0,0,2020,1799.18964433759
31,1,0,1,2020,21857.0518842397
31,1,0,2,2020,7020.48760775108
31,1,1,0,2020,21349.7094959445
31,1,1,1,2020,881964.296042929
31,1,1,2,2020,118074.995303611
31,1,2,0,2020,9521.72769021001
31,1,2,1,2020,372628.072232802
31,1,2,2,2020,272785.470098175
31,2,0,0,2020,1637.72813936781
31,2,0,1,2020,25533.5883986562
31,2,0,2,2020,9895.89516683023
31,2,1,0,2020,15714.5105262496
31,2,1,1,2020,784117.738636361
31,2,1,2,2020,172634.60888639
31,2,2,0,2020,7734.34357765091
31,2,2,1,2020,351910.397415878
31,2,2,2,2020,358718.189252617
32,1,0,0,2020,1774.77790503245
32,1,0,1,2020,21461.0171384923
32,1,0,2,2020,7616.5071547349
32,1,1,0,2020,25398.4323885714
32,1,1,1,2020,900710.870059468
32,1,1,2,2020,114971.598412403
32,1,2,0,2020,10085.1142552544
32,1,2,1,2020,373211.320452788
32,1,2,2,2020,254204.362233255
32,2,0,0,2020,1528.56461920434
32,2,0,1,2020,27328.8706321821
32,2,0,2,2020,9092.63357891014
32,2,1,0,2020,17430.5038401447
32,2,1,1,2020,826806.287876402
32,2,1,2,2020,160487.773425956
32,2,2,0,2020,8403.20135760283
32,2,2,1,2020,343615.528507697
32,2,2,2,2020,340122.6361619
33,1,0,0,2020,1233.98596362422
33,1,0,1,2020,21505.241605227
33,1,0,2,2020,4245.90339354114
33,1,1,0,2020,27436.9705175776
33,1,1,1,2020,900446.421223289
33,1,1,2,2020,110427.4061459
33,1,2,0,2020,11759.906313028
33,1,2,1,2020,390486.592464551
33,1,2,2,2020,241238.572373262
33,2,0,0,2020,1584.66270921068
33,2,0,1,2020,26100.4201942721
33,2,0,2,2020,9731.40202050641
33,2,1,0,2020,19456.8788047879
33,2,1,1,2020,832427.515790112
33,2,1,2,2020,170470.936795076
33,2,2,0,2020,9083.46758403347
33,2,2,1,2020,361169.633118848
33,2,2,2,2020,311591.082983154
34,1,0,0,2020,1785.59420522293
34,1,0,1,2020,22252.963817167
34,1,0,2,2020,5119.54140848808
34,1,1,0,2020,28467.6949886187
34,1,1,1,2020,926973.450760497
34,1,1,2,2020,114872.437439657
34,1,2,0,2020,12694.0700711064
34,1,2,1,2020,382820.673704373
34,1,2,2,2020,210081.57360487
34,2,0,0,2020,1410.40218385348
34,2,0,1,2020,26082.2044215815
34,2,0,2,2020,10638.5874969083
34,2,1,0,2020,20751.4162323185
34,2,1,1,2020,859599.795123336
34,2,1,2,2020,153530.067282522
34,2,2,0,2020,9835.96013972186
34,2,2,1,2020,374057.688812802
34,2,2,2,2020,291255.878306957
35,1,0,0,2020,1601.88288617857
35,1,0,1,2020,20635.1963954113
35,1,0,2,2020,3360.3615219307
35,1,1,0,2020,31466.5478755834
35,1,1,1,2020,938793.953714801
35,1,1,2,2020,104361.165475633
35,1,2,0,2020,12379.0270089277
35,1,2,1,2020,395966.632580469
35,1,2,2,2020,191067.232541065
35,2,0,0,2020,1718.03249045478
35,2,0,1,2020,27810.9892165525
35,2,0,2,2020,7973.13381305083
35,2,1,0,2020,22324.2587788675
35,2,1,1,2020,876043.053214987
35,2,1,2,2020,154204.268989405
35,2,2,0,2020,10338.6433380255
35,2,2,1,2020,394710.694682099
35,2,2,2,2020,255511.925476559
36,1,0,0,2020,1232.66100893192
36,1,0,1,2020,25154.0651037569
36,1,0,2,2020,5227.50225234653
36,1,1,0,2020,34128.9380748358
36,1,1,1,2020,922482.876072968
36,1,1,2,2020,111169.293523787
36,1,2,0,2020,14747.677747031
36,1,2,1,2020,400901.204026893
36,1,2,2,2020,177676.782189449
36,2,0,0,2020,1469.99996304
36,2,0,1,2020,29076.0500347629
36,2,0,2,2020,6845.8141573228
36,2,1,0,2020,23899.2117636298
36,2,1,1,2020,875361.377928279
36,2,1,2,2020,157715.223410352
36,2,2,0,2020,11030.3113537934
36,2,2,1,2020,397741.288476143
36,2,2,2,2020,249664.722912678
37,1,0,0,2020,1786.43322971777
37,1,0,1,2020,22757.5114735948
37,1,0,2,2020,3804.36126709302
37,1,1,0,2020,32048.5321828973
37,1,1,1,2020,921289.857406765
37,1,1,2,2020,103116.636727527
37,1,2,0,2020,13668.8681446895
37,1,2,1,2020,421750.741526073
37,1,2,2,2020,158216.058041644
37,2,0,0,2020,1233.79179175324
37,2,0,1,2020,27386.6629820613
37,2,0,2,2020,7299.50419203037
37,2,1,0,2020,24272.778261612
37,2,1,1,2020,885722.246342771
37,2,1,2,2020,145491.161020283
37,2,2,0,2020,11761.3664599745
37,2,2,1,2020,401422.571139201
37,2,2,2,2020,241848.917810315
38,1,0,0,2020,2207.78949931954
38,1,0,1,2020,22316.6129899368
38,1,0,2,2020,3589.30257104502
38,1,1,0,2020,31014.26821152
38,1,1,1,2020,908826.285060315
38,1,1,2,2020,97074.1883515161
38,1,2,0,2020,13617.2842001148
38,1,2,1,2020,417922.032663467
38,1,2,2,2020,157507.236452766
38,2,0,0,2020,1415.47411963133
38,2,0,1,2020,26231.8737737437
38,2,0,2,2020,9142.25024694834
38,2,1,0,2020,24952.2112860243
38,2,1,1,2020,852898.382136549
38,2,1,2,2020,145717.638924668
38,2,2,0,2020,12038.4924013804
38,2,2,1,2020,432087.066695674
38,2,2,2,2020,223638.610415381
39,1,0,0,2020,1344.35333979046
39,1,0,1,2020,20793.3122596057
39,1,0,2,2020,6155.96502290703
39,1,1,0,2020,31635.3234355071
39,1,1,1,2020,899202.610108067
39,1,1,2,2020,86396.2693747
39,1,2,0,2020,13404.4845069761
39,1,2,1,2020,417812.628818366
39,1,2,2,2020,145809.053134081
39,2,0,0,2020,1845.15222998238
39,2,0,1,2020,23880.0684703997
39,2,0,2,2020,9236.10849453382
39,2,1,0,2020,25572.9306746979
39,2,1,1,2020,843512.924945829
39,2,1,2,2020,136872.323280221
39,2,2,0,2020,11788.182019698
39,2,2,1,2020,433746.037058416
39,2,2,2,2020,214670.272826223
40,1,0,0,2000,2508.87768239068
40,1,0,1,2000,4774.55508478146
40,1,0,2,2000,2667.06590581813
40,1,1,0,2000,188322.242912655
40,1,1,1,2000,287949.520858356
40,1,1,2,2000,19758.1393251065
40,1,2,0,2000,108954.796120767
40,1,2,1,2000,406678.250652545
40,1,2,2,2000,93424.5514575799
40,2,0,0,2000,2738.41205072004
40,2,0,1,2000,5394.33028016052
40,2,0,2,2000,2654.18266575643
40,2,1,0,2000,176576.794678047
40,2,1,1,2000,294214.253263558
40,2,1,2,2000,20570.1586385281
40,2,2,0,2000,116724.690932795
40,2,2,1,2000,455433.054818959
40,2,2,2,2000,111116.122671476
41,1,0,0,2000,2050.3052461824
41,1,0,1,2000,5304.0761649115
41,1,0,2,2000,2861.59140346618
41,1,1,0,2000,168439.11448301
41,1,1,1,2000,270331.919022123
41,1,1,2,2000,19773.5195073127
41,1,2,0,2000,102105.120456665
41,1,2,1,2000,410844.622073525
41,1,2,2,2000,97609.7316428049
41,2,0,0,2000,1956.41962279672
41,2,0,1,2000,4851.58975721275
41,2,0,2,2000,2444.38958953007
41,2,1,0,2000,155732.236960337
41,2,1,1,2000,282368.791314725
41,2,1,2,2000,22946.0023724174
41,2,2,0,2000,109059.52329959
41,2,2,1,2000,450597.728271884
41,2,2,2,2000,116445.318811507
42,1,0,0,2000,2008.20428215616
42,1,0,1,2000,4351.67436032278
42,1,0,2,2000,2496.67126515203
42,1,1,0,2000,179790.19691988
42,1,1,1,2000,265406.192330376
42,1,1,2,2000,16911.8327437063
42,1,2,0,2000,105591.576723391
42,1,2,1,2000,374388.646233589
42,1,2,2,2000,91467.0051414281
42,2,0,0,2000,2215.16703485105
42,2,0,1,2000,5066.7820647444
42,2,0,2,2000,2684.64440781245
42,2,1,0,2000,172016.702401355
42,2,1,1,2000,266351.094170283
42,2,1,2,2000,20161.7804990454
42,2,2,0,2000,115707.284605663
42,2,2,1,2000,420445.995052428
42,2,2,2,2000,101817.549763818
43,1,0,0,2000,1900.29342945704
43,1,0,1,2000,4739.0109538702
43,1,0,2,2000,2634.59499904718
43,1,1,0,2000,164553.31445557
43,1,1,1,2000,244034.280495929
43,1,1,2,2000,18370.6106638443
43,1,2,0,2000,105479.466121469
43,1,2,1,2000,367512.670556056
43,1,2,2,2000,95348.7583247572
43,2,0,0,2000,1802.47300794944
43,2,0,1,2000,4804.86577657482
43,2,0,2,2000,2708.69914990817
43,2,1,0,2000,166221.335060714
43,2,1,1,2000,246314.682402364
43,2,1,2,2000,20141.0627274519
43,2,2,0,2000,116096.90490588
43,2,2,1,2000,404124.276205604
43,2,2,2,2000,103961.700763553
44,1,0,0,2000,1973.85943735149
44,1,0,1,2000,4714.31531825369
44,1,0,2,2000,2891.96292960701
44,1,1,0,2000,164488.910148048
44,1,1,1,2000,230582.785310603
44,1,1,2,2000,18325.8670923358
44,1,2,0,2000,105860.181363798
44,1,2,1,2000,346119.876294004
44,1,2,2,2000,91078.2421060001
44,2,0,0,2000,2171.48529038155
44,2,0,1,2000,5097.22659833474
44,2,0,2,2000,2788.32344147188
44,2,1,0,2000,166553.620110338
44,2,1,1,2000,230561.597979304
44,2,1,2,2000,19270.2522760144
44,2,2,0,2000,121054.777277352
44,2,2,1,2000,381434.077391175
44,2,2,2,2000,96569.6396356285
45,1,0,0,2000,2230.93365664301
45,1,0,1,2000,4673.22008417939
45,1,0,2,2000,2785.31720009345
45,1,1,0,2000,166772.500919044
45,1,1,1,2000,217524.737174719
45,1,1,2,2000,15720.6724455584
45,1,2,0,2000,107029.542652144
45,1,2,1,2000,327026.504470179
45,1,2,2,2000,84416.5713974389
45,2,0,0,2000,3144.1678630086
45,2,0,1,2000,4715.17381713028
45,2,0,2,2000,2789.19091836729
45,2,1,0,2000,167186.87717192
45,2,1,1,2000,208721.386022494
45,2,1,2,2000,18669.157829284
45,2,2,0,2000,121856.920777246
45,2,2,1,2000,367549.858284343
45,2,2,2,2000,91594.2673162067
46,1,0,0,2000,2028.75087846897
46,1,0,1,2000,4270.14599090132
46,1,0,2,2000,2387.43664188574
46,1,1,0,2000,162137.830299906
46,1,1,1,2000,202192.59663777
46,1,1,2,2000,15275.7089244789
46,1,2,0,2000,104888.201735151
46,1,2,1,2000,313354.288717294
46,1,2,2,2000,84356.0401741435
46,2,0,0,2000,1935.45030492558
46,2,0,1,2000,3944.55667891189
46,2,0,2,2000,2219.34221896381
46,2,1,0,2000,164906.411230301
46,2,1,1,2000,199142.105450128
46,2,1,2,2000,18119.3929889431
46,2,2,0,2000,125807.762177797
46,2,2,1,2000,343710.414589988
46,2,2,2,2000,88687.5643600414
47,1,0,0,2000,1879.15574242909
47,1,0,1,2000,4266.97173415273
47,1,0,2,2000,2810.02815432703
47,1,1,0,2000,159023.216157422
47,1,1,1,2000,186206.041630299
47,1,1,2,2000,15726.9534056242
47,1,2,0,2000,108697.149302768
47,1,2,1,2000,296881.520941153
47,1,2,2,2000,79014.9629318244
47,2,0,0,2000,2452.91161787809
47,2,0,1,2000,4926.19938574163
47,2,0,2,2000,2812.04254839455
47,2,1,0,2000,165086.414009303
47,2,1,1,2000,181942.380735104
47,2,1,2,2000,15358.0983338951
47,2,2,0,2000,129447.662805239
47,2,2,1,2000,324416.797311882
47,2,2,2,2000,84547.4932525624
48,1,0,0,2000,1969.87009030244
48,1,0,1,2000,3745.70139989307
48,1,0,2,2000,3039.99129488361
48,1,1,0,2000,163911.294139009
48,1,1,1,2000,172655.295837315
48,1,1,2,2000,13793.9085915571
48,1,2,0,2000,108783.809128942
48,1,2,1,2000,278571.975605257
48,1,2,2,2000,73422.1539128417
48,2,0,0,2000,2376.45970957254
48,2,0,1,2000,4684.14103680844
48,2,0,2,2000,1891.13199212981
48,2,1,0,2000,169278.926115899
48,2,1,1,2000,168759.253965454
48,2,1,2,2000,14484.0609207309
48,2,2,0,2000,131938.073122472
48,2,2,1,2000,303971.884271553
48,2,2,2,2000,76915.0688653814
49,1,0,0,2000,1752.05767229947
49,1,0,1,2000,4045.81593171939
49,1,0,2,2000,2499.57101871577
49,1,1,0,2000,156575.617328293
49,1,1,1,2000,161612.054988438
49,1,1,2,2000,12949.7817807746
49,1,2,0,2000,112833.109008262
49,1,2,1,2000,264919.421968473
49,1,2,2,2000,69230.5703030247
49,2,0,0,2000,2268.22219254988
49,2,0,1,2000,4293.44322115564
49,2,0,2,2000,1834.59538905661
49,2,1,0,2000,167907.607571641
49,2,1,1,2000,151875.103703456
49,2,1,2,2000,12603.9010123602
49,2,2,0,2000,136763.507166683
49,2,2,1,2000,290817.491993451
49,2,2,2,2000,69745.127749647
50,1,0,0,2000,2070.22433548733
50,1,0,1,2000,4090.99062408467
50,1,0,2,2000,2386.5535375717
50,1,1,0,2000,161826.290475541
50,1,1,1,2000,148447.378275589
50,1,1,2,2000,12020.3474591022
50,1,2,0,2000,113342.031782939
50,1,2,1,2000,247227.913303092
50,1,2,2,2000,62546.2702065931
50,2,0,0,2000,2246.21320733835
50,2,0,1,2000,5125.26592248837
50,2,0,2,2000,1979.51574256503
50,2,1,0,2000,172984.642643658
50,2,1,1,2000,141839.633402803
50,2,1,2,2000,11587.271229062
50,2,2,0,2000,139543.888085293
50,2,2,1,2000,265238.99183684
50,2,2,2,2000,63461.5779299522
51,1,0,0,2000,2057.60599836499
51,1,0,1,2000,3915.88434551726
51,1,0,2,2000,2653.54336383528
51,1,1,0,2000,146732.990469036
51,1,1,1,2000,135470.301639847
51,1,1,2,2000,12099.0360749101
51,1,2,0,2000,113729.311156905
51,1,2,1,2000,241088.429546911
51,1,2,2,2000,65502.8974046733
51,2,0,0,2000,1872.87939064937
51,2,0,1,2000,4442.6416673255
51,2,0,2,2000,1769.29701133712
51,2,1,0,2000,154817.474471034
51,2,1,1,2000,132432.301126735
51,2,1,2,2000,12199.5054828097
51,2,2,0,2000,135495.210215843
51,2,2,1,2000,266365.994767054
51,2,2,2,2000,63171.6958672126
52,1,0,0,2000,1560.38022740949
52,1,0,1,2000,3956.62360805559
52,1,0,2,2000,2207.94190942729
52,1,1,0,2000,155160.900731737
52,1,1,1,2000,126640.38509229
52,1,1,2,2000,9580.10898484197
52,1,2,0,2000,112132.888138639
52,1,2,1,2000,222496.529944709
52,1,2,2,2000,57412.2413628912
52,2,0,0,2000,2133.02678575513
52,2,0,1,2000,5405.94224753101
52,2,0,2,2000,1665.94386423755
52,2,1,0,2000,163220.967227087
52,2,1,1,2000,122586.133407105
52,2,1,2,2000,9316.76171567302
52,2,2,0,2000,139228.352913348
52,2,2,1,2000,244639.541603689
52,2,2,2,2000,51840.330235575
53,1,0,0,2000,1904.45330701289
53,1,0,1,2000,4125.2419622782
53,1,0,2,2000,2356.85170680194
53,1,1,0,2000,145994.141123896
53,1,1,1,2000,114933.659948758
53,1,1,2,2000,8609.4437740003
53,1,2,0,2000,115769.341462163
53,1,2,1,2000,209576.544155467
53,1,2,2,2000,53323.3225596231
53,2,0,0,2000,2269.12082948395
53,2,0,1,2000,4494.43779173146
53,2,0,2,2000,1534.18813236548
53,2,1,0,2000,160103.857244646
53,2,1,1,2000,109545.576115164
53,2,1,2,2000,8305.07492175664
53,2,2,0,2000,138946.558405355
53,2,2,1,2000,231161.77024442
53,2,2,2,2000,49291.4163150773
54,1,0,0,2000,1598.61219468276
54,1,0,1,2000,4109.50663227566
54,1,0,2,2000,1951.86214869231
54,1,1,0,2000,144789.543103515
54,1,1,1,2000,107619.34665793
54,1,1,2,2000,7388.34405175309
54,1,2,0,2000,109627.67832135
54,1,2,1,2000,195049.012506499
54,1,2,2,2000,48710.0943833028
54,2,0,0,2000,2278.18276814297
54,2,0,1,2000,4302.24849366441
54,2,0,2,2000,1215.19082862164
54,2,1,0,2000,154384.807031743
54,2,1,1,2000,100816.370902142
54,2,1,2,2000,7195.1127324607
54,2,2,0,2000,140404.226588342
54,2,2,1,2000,215321.760771842
54,2,2,2,2000,44691.0998830407
55,1,0,0,2000,1905.16675299852
55,1,0,1,2000,3759.87020608557
55,1,0,2,2000,1574.41798026299
55,1,1,0,2000,143686.126970456
55,1,1,1,2000,93895.2122693944
55,1,1,2,2000,7648.69761355291
55,1,2,0,2000,109603.740104999
55,1,2,1,2000,178864.336770505
55,1,2,2,2000,45909.4313317452
55,2,0,0,2000,2399.50687008778
55,2,0,1,2000,4044.18095523587
55,2,0,2,2000,932.930164848177
55,2,1,0,2000,162305.58001771
55,2,1,1,2000,89486.3378300255
55,2,1,2,2000,6720.09237654426
55,2,2,0,2000,137405.840795558
55,2,2,1,2000,197016.247773308
55,2,2,2,2000,36819.2832166831
56,1,0,0,2000,1509.06189608848
56,1,0,1,2000,3818.44671973109
56,1,0,2,2000,1274.04315008782
56,1,1,0,2000,133759.144008366
56,1,1,1,2000,90153.2938805152
56,1,1,2,2000,6291.96024904463
56,1,2,0,2000,108397.389592732
56,1,2,1,2000,168595.827537654
56,1,2,2,2000,39647.8329657801
56,2,0,0,2000,2356.14962606601
56,2,0,1,2000,4205.48336957409
56,2,0,2,2000,873.084184962776
56,2,1,0,2000,153282.471684263
56,2,1,1,2000,84263.2704916702
56,2,1,2,2000,5511.56076609748
56,2,2,0,2000,135795.08338102
56,2,2,1,2000,184279.240257737
56,2,2,2,2000,33446.6562386096
57,1,0,0,2000,1726.02566176679
57,1,0,1,2000,3479.80883736748
57,1,0,2,2000,1244.80361101841
57,1,1,0,2000,132640.09085209
57,1,1,1,2000,79768.9026193662
57,1,1,2,2000,6014.69926554493
57,1,2,0,2000,104189.353257599
57,1,2,1,2000,158520.478585076
57,1,2,2,2000,36673.8373101715
57,2,0,0,2000,2574.67339872313
57,2,0,1,2000,4723.98089296286
57,2,0,2,2000,601.717219969803
57,2,1,0,2000,146418.80076189
57,2,1,1,2000,73552.5124106069
57,2,1,2,2000,5037.51501211584
57,2,2,0,2000,133685.344932659
57,2,2,1,2000,180011.649087412
57,2,2,2,2000,29409.8062836602
58,1,0,0,2000,1549.73981343128
58,1,0,1,2000,3242.05560849306
58,1,0,2,2000,1371.97154016522
58,1,1,0,2000,127498.607100342
58,1,1,1,2000,75273.3478196488
58,1,1,2,2000,5020.33722930087
58,1,2,0,2000,106237.367327894
58,1,2,1,2000,148410.786438766
58,1,2,2,2000,33316.7871219591
58,2,0,0,2000,2430.61255661361
58,2,0,1,2000,4145.50098126705
58,2,0,2,2000,781.726610365508
58,2,1,0,2000,143493.134646099
58,2,1,1,2000,70891.4699348918
58,2,1,2,2000,4184.98590764198
58,2,2,0,2000,134365.195863811
58,2,2,1,2000,169317.827168481
58,2,2,2,2000,26466.5463308293
59,1,0,0,2000,1893.97949607634
59,1,0,1,2000,3150.45835014424
59,1,0,2,2000,1045.38684008795
59,1,1,0,2000,125684.420767182
59,1,1,1,2000,68166.1299378669
59,1,1,2,2000,4916.29872052208
59,1,2,0,2000,105675.547239313
59,1,2,1,2000,142864.415049626
59,1,2,2,2000,30684.363599181
59,2,0,0,2000,2815.070984341
59,2,0,1,2000,3715.28224080395
59,2,0,2,2000,638.369634937035
59,2,1,0,2000,141376.892399545
59,2,1,1,2000,66644.8950172233
59,2,1,2,2000,3835.33135363976
59,2,2,0,2000,136789.740069969
59,2,2,1,2000,159806.007534789
59,2,2,2,2000,25786.4107647519
60,1,0,0,2000,2092.99056841064
60,1,0,1,2000,3004.11032537145
60,1,0,2,2000,1171.4748310631
60,1,1,0,2000,135977.428086164
60,1,1,1,2000,66697.8676633451
60,1,1,2,2000,3738.1886319427
60,1,2,0,2000,104335.535189956
60,1,2,1,2000,127266.698988017
60,1,2,2,2000,24705.7057157304
60,2,0,0,2000,2898.97310808744
60,2,0,1,2000,3425.3979728057
60,2,0,2,2000,492.65939116408
60,2,1,0,2000,153652.161328732
60,2,1,1,2000,63868.5504567697
60,2,1,2,2000,2842.74915781273
60,2,2,0,2000,135194.559320332
60,2,2,1,2000,144831.002260135
